Date of Filing,Last Renewal Date,Date of Expiration,Business Name,Type of Business,Business Address,City,State,Zipcode,latitude,longitude,business_name_normalized,issued,is_active,age_years,chain_count,closest_stop,distance_to_closest_stop
2023-11-03 13:03:00,,2027-11-03 13:00:00,Commonwealth Real Estate Advisors,Real Estate,75 Arlington ST,Boston,MA,2116,42.350549,-71.07041900000002,commonwealth real estate advisors,,True,2.4438356164383563,1,Arlington,202.9997969982756
2021-10-28 13:02:00,,2025-10-28 12:59:00,Compass Development Marketing Group,Real Estate,126 Newbury ST,Boston,MA,2116,42.351018,-71.07629199999997,compass development marketing group,,False,4.0,1,Copley,219.5553360038463
2023-08-15 10:00:00,,2027-08-15 09:38:00,Compass One,Contracted Food Prep & Sales,711 Boylston ST,Boston,MA,2116,42.349814,-71.07982300000003,compass one,,True,2.663013698630137,1,Copley,203.44424100425888
2018-03-26 14:07:00,4/14/22 13:04,2026-04-14 12:41:00,Compass Wellness,Behavioral Health,75 Arlington ST,Boston,MA,2116,42.350549,-71.07041900000002,compass wellness,,True,8.054794520547945,1,Arlington,202.9997969982756
2025-01-29 15:06:00,,2029-01-29 15:05:00,Competitive Edge Essay Tutoring,Educational Services,191 Commonwealth AV,Boston,MA,2116,42.351803,-71.08027199999998,competitive edge essay tutoring,,True,1.2027397260273973,1,Copley,461.6662049981149
2020-05-11 13:59:00,,2024-05-11 13:02:00,Computer Geeks,Technology,607 Boylston ST,Boston,MA,2116,42.35051,-71.07717200000002,computer geeks,,False,4.0,1,Copley,65.33326799768453
2016-02-05 00:00:00,10/15/24 12:52,2028-10-15 12:49:00,CONCIERGE SERVICES FOR PATIENTS,CONCIERCE SERVICES,17 Arlington ST,Boston,MA,2116,42.352384,-71.07125400000001,concierge services for patients,,True,10.194520547945206,1,Arlington,93.66657300115148
2018-11-28 13:06:00,,2022-11-28 13:05:00,Condo Intel,Real Estate,77 Newbury ST,Boston,MA,2116,42.351946,-71.07460400000002,condo intel,,False,4.0,1,Arlington,417.22180500216587
2018-12-21 12:08:00,12/2/24 16:36,2028-12-02 16:35:00,Connect to Success,All Legal Purposes,303 Columbus AV,Boston,MA,2116,42.3467,-71.07454000000001,connect to success,,True,7.315068493150685,1,Back Bay,204.11090699862825
2015-03-20 00:00:00,6/6/23 11:40,2027-06-06 11:35:00,COPLEY HOUSE,REAL ESTATE,239 Newton ST,Boston,MA,2116,42.344566,-71.08022399999999,copley house,,True,11.076712328767123,1,Prudential,275.1108360009536
2014-02-07 00:00:00,12/22/25 10:57,2029-12-22 10:53:00,COPLEY INVESTMENTS COMPANIES,Property Management,77 Newbury ST,Boston,MA,2116,42.351946,-71.07460400000002,copley investments companies,,True,12.189041095890412,1,Arlington,417.22180500216587
2019-04-22 14:52:00,,2023-04-22 14:39:00,Copley Real Estate Group,Real Estate,399 Boylston ST,Boston,MA,2116,42.351799,-71.07187799999997,copley real estate group,,False,4.0,1,Arlington,120.8887679971603
2024-02-15 11:41:00,,2028-02-15 11:40:00,Corcoran Property Advisors,Residential Real Estate,14 Newbury ST,Boston,MA,2116,42.35219,-71.07206100000002,corcoran property advisors,,True,2.158904109589041,1,Arlington,161.77761600208618
2020-07-16 15:13:00,,2024-07-16 14:31:00,Core Investments,Property Management,699 Boylston ST,Boston,MA,2116,42.349758,-71.07944099999997,core investments,,False,4.0,1,Copley,167.22205499781418
2022-03-11 13:01:00,,2026-03-11 12:37:00,CorePower Yoga,Yoga Instruction Retail,399 Boylston ST,Boston,MA,2116,42.351799,-71.07187799999997,corepower yoga,,False,4.0,1,Arlington,120.8887679971603
2021-06-08 10:05:00,,2025-06-08 10:03:00,CoreView,Online clothing and mask,130 Dartmouth ST,Boston,MA,2116,42.346939,-71.07610199999999,coreview,,False,4.0,1,Back Bay,87.33324599898329
2014-08-22 00:00:00,9/1/22 13:54,2026-09-01 13:06:00,CORNERSTONE RESEARCH,CONSULTING FIRM,699 Boylston ST,Boston,MA,2116,42.349758,-71.07944099999997,cornerstone research,,True,11.652054794520549,1,Copley,167.22205499781418
2023-12-21 11:54:00,,2027-12-21 11:49:00,COS,RETAIL CLOTHING STORE,138 Newbury ST,Boston,MA,2116,42.350869,-71.07693999999998,cos,,True,2.3123287671232875,1,Copley,130.99986900242237
2019-12-10 12:51:00,,2023-12-10 12:50:00,Cosmica,Restaurant,40 Berkeley ST,Boston,MA,2116,42.346057,-71.07084399999997,cosmica,,False,4.0,1,Arlington,654.888234003708
2024-06-17 09:45:00,,2028-06-17 09:36:00,Cotopaxi,Retail,201 Newbury ST,Boston,MA,2116,42.350424,-71.08014100000003,cotopaxi,,True,1.821917808219178,1,Copley,293.88859500328226
2023-02-10 12:32:00,,2027-02-10 12:31:00,Courtney Scharneck Wellness,Message Therapy,437 Boylston ST,Boston,MA,2116,42.351491,-71.07290499999999,courtney scharneck wellness,,True,3.1726027397260275,1,Arlington,269.22195299924226
2025-06-02 09:38:00,,2029-06-02 09:36:00,Courtyard Boston Copley Square,Hotel,88 Exeter ST,Boston,MA,2116,42.348594,-71.07885599999997,courtyard boston copley square,,True,0.863013698630137,1,Copley,231.55532399802348
2015-10-05 00:00:00,1/12/24 9:54,2028-01-12 09:53:00,COURTYARD BOSTON DOWNTOWN,HOTEL,275 Tremont ST,Boston,MA,2116,42.350026,-71.06564700000001,courtyard boston downtown,,True,10.531506849315068,1,Tufts Medical Center,232.66643400074463
2025-07-21 13:08:00,,2029-07-21 12:57:00,CP IX LUKA,Real Estate & Property Management,45 Stuart ST,Boston,MA,2116,42.351422,-71.06395399999997,cp ix luka,,True,0.7287671232876712,1,Tufts Medical Center,199.66646699563853
2022-03-02 15:52:00,,2026-03-02 12:13:00,Created Futures,Career and Life Coaching,665 Washington ST,Boston,MA,2116,42.351874,-71.062862,created futures,,False,4.0,1,Chinatown,86.99991299903539
2017-09-08 10:00:00,9/15/25 9:24,2029-09-15 09:06:00,CREDO,RETAIL,177 Newbury ST,Boston,MA,2116,42.35066,-71.07936699999999,credo,,True,8.6,1,Copley,234.11087699946623
2013-06-21 00:00:00,,2017-06-21 00:00:00,CREPERIE ON NEWBURY STREET,RESTAURANT,259 Newbury ST,Boston,MA,2116,42.349609,-71.08319399999999,creperie on newbury street,,False,4.002739726027397,1,Copley,600.7771769997959
2022-03-22 13:14:00,2/26/26 15:25,2030-02-26 11:05:00,CrossCountry Mortgage,Mortgage Company,399 Boylston ST,Boston,MA,2116,42.351799,-71.07187799999997,crosscountry mortgage,,True,4.063013698630137,1,Arlington,120.8887679971603
2016-05-02 00:00:00,,2020-05-02 00:00:00,CRYOHEALTHBOSTON,MEDICAL SPA,252 Newbury ST,Boston,MA,2116,42.349334,-71.08266500000002,cryohealthboston,,False,4.002739726027397,2,Prudential,525.8883630025521
2016-05-02 00:00:00,,2020-05-02 00:00:00,CRYOHEALTHBOSTON,,252 Newbury ST,Boston,MA,2116,42.349334,-71.08266500000002,cryohealthboston,,False,4.002739726027397,2,Prudential,525.8883630025521
2018-05-07 11:07:00,,2022-05-07 11:07:00,CTKelley Consulting,Consulting,274 Marlborough ST,Boston,MA,2116,42.351559,-71.08266200000003,ctkelley consulting,,False,4.002739726027397,1,Copley,700.1104110040093
2013-12-17 00:00:00,6/8/22 16:04,2026-06-08 15:51:00,CURRENCY EXCHANGE INTERNATIONAL,RETAIL/FINANCIAL CURRENCY EXCH,100 Huntington AV,Boston,MA,2116,42.347312,-71.07812200000001,currency exchange international,,True,12.331506849315069,1,Back Bay,270.33306300038447
2024-04-17 16:43:00,,2028-04-17 16:40:00,CURVES BRASILEIRA,Aesthetician,115 Newbury ST,Boston,MA,2116,42.351496,-71.07613500000002,curves brasileira,,True,1.989041095890411,1,Copley,290.1108209970304
2019-10-23 16:19:00,11/15/23 11:36,2027-11-15 11:28:00,Cuyana,Ladies Luxury Retailer,112 Newbury ST,Boston,MA,2116,42.351141,-71.07581600000003,cuyana,,True,6.476712328767123,1,Copley,286.11082499607653
2022-01-18 15:03:00,12/12/25 16:02,2029-12-12 14:19:00,CVS /Pharmacy #8972,Retail/Pharmacy,285 Columbus AV,Boston,MA,2116,42.3473,-71.0738,cvs pharmacy 8972,,True,4.235616438356164,1,Back Bay,219.6664469996183
2013-08-08 00:00:00,8/15/25 9:34,2029-08-15 08:02:00,CVS/PHARMACY # 12 0 6,RETAIL PHARMACY,240 Newbury ST,Boston,MA,2116,42.349574,-71.08189099999998,cvspharmacy  12 0 6,,True,12.69041095890411,1,Copley,459.8884289994453
2013-08-08 00:00:00,8/15/25 9:35,2029-08-15 08:03:00,CVS/PHARMACY #1217,RETAIL PHARMACY,587 Boylston ST,Boston,MA,2116,42.350453,-71.076908,cvspharmacy 1217,,True,12.69041095890411,1,Copley,88.3332449996165
2026-02-12 16:59:00,,2030-02-12 12:50:00,D.M. Therese Byrne,STR,116 Commonwealth AV,Boston,MA,2116,42.351851,-71.07663300000002,dm therese byrne,,True,0.1643835616438356,1,Copley,274.2219479984609
2019-08-12 09:50:00,,2023-08-12 09:48:00,Dani DeWitt,Software Consulting,10 Fayette ST,Boston,MA,2116,42.349034,-71.067002,dani dewitt,,False,4.0,1,Tufts Medical Center,412.5551429997372
2014-04-22 00:00:00,,2018-04-22 00:00:00,DANIELA WINSTON MEDSPA,MEDICAL SPA,135 Newbury ST,Boston,MA,2116,42.351259,-71.07704000000001,daniela winston medspa,,False,4.002739726027397,2,Copley,163.2220589984393
2014-04-22 00:00:00,,2018-04-22 00:00:00,DANIELA WINSTON MEDSPA,,135 Newbury ST,Boston,MA,2116,42.351259,-71.07704000000001,daniela winston medspa,,False,4.002739726027397,2,Copley,163.2220589984393
2014-06-26 00:00:00,6/13/22 15:10,2026-06-13 15:09:00,DASH LIVERY,LIVERY SERVICE,308 Columbus AV,Boston,MA,2116,42.346295,-71.07433700000001,dash livery,,True,11.808219178082192,1,Back Bay,271.6663949985971
2024-07-18 15:32:00,,2028-07-18 11:03:00,DAVE'S HOT CHICKEN,TAKE-OUT RESTAURANT,123 Stuart ST,Boston,MA,2116,42.351378,-71.06572900000003,daves hot chicken,,True,1.736986301369863,1,Boylston,244.44420000337777
2020-06-02 10:23:00,5/16/24 12:57,2028-05-16 11:59:00,David Cobb Massage Therapy,Massage therapy,45 Newbury ST,Boston,MA,2116,42.352183,-71.073242,david cobb massage therapy,,True,5.865753424657535,1,Arlington,292.22192999880576
2017-12-12 11:55:00,7/31/23 11:49,2027-07-31 11:45:00,David Yurman,Limited Liability Company,100 Huntington AV,Boston,MA,2116,42.347312,-71.07812200000001,david yurman,,True,8.33972602739726,1,Back Bay,270.33306300038447
2020-03-16 15:56:00,,2024-03-16 15:53:00,DayToDay Health,Technology,120 Saint James AV,Boston,MA,2116,42.34921,-71.07513,daytoday health,,False,4.0,1,Back Bay,272.9997269999677
2019-01-23 12:32:00,,2023-01-23 10:11:00,DC Advisory,Advisory Services,200 Clarendon ST,Boston,MA,2116,42.348962,-71.07502399999998,dc advisory,,False,4.0,1,Back Bay,257.2219650019072
2022-07-08 12:48:00,,2026-07-08 12:47:00,de Gale's Furnishing,Online Furniture Store,867 Boylston ST,Boston,MA,2116,42.348668,-71.08340699999997,de gales furnishing,,True,3.767123287671233,1,Prudential,534.3327989970218
2015-03-26 00:00:00,4/2/19 15:37,2023-04-02 15:36:00,DEAN MELLEN PRODUCTIONS,HAIR SALON,91 Newbury ST,Boston,MA,2116,42.351809,-71.07499200000001,dean mellen productions,,False,8.024657534246575,1,Copley,451.8884369991166
2016-08-05 11:20:00,5/30/24 13:48,2028-05-30 10:48:00,Defi Japan,Hair Salon,132 Newbury ST,Boston,MA,2116,42.350985,-71.07671199999999,defi japan,,True,9.693150684931506,2,Copley,169.22205300144907
2012-11-13 00:00:00,,2016-11-13 00:00:00,DEFI JAPAN,HAIR SALON,207 Newbury ST,Boston,MA,2116,42.350192,-71.08088900000001,defi japan,,False,4.002739726027397,2,Copley,351.22187100221703
2014-09-23 00:00:00,,2015-01-15 00:00:00,DELIGHTFULLY DELICIOUS FILMS,FILM PRODUCTION COMPANY,120 Boylston ST,Boston,MA,2116,42.352244,-71.06554900000003,delightfully delicious films,,False,0.31232876712328766,1,Boylston,128.22209400311965
2018-02-26 14:17:00,5/2/22 13:58,2026-05-02 10:15:00,DELLARIA SALON,HAIR SALON,221 Newbury ST,Boston,MA,2116,42.350104,-71.08154100000002,dellaria salon,,True,8.131506849315068,1,Copley,413.8884750026868
2020-10-14 11:23:00,10/14/20 11:23,2024-10-14 10:20:00,Deloitte,Mgmt Services,200 Berkeley ST,Boston,MA,2116,42.349778,-71.07332200000002,deloitte,,False,4.0,1,Copley,489.1106219982996
2020-10-14 11:23:00,10/14/20 11:23,2024-10-14 10:24:00,Deloitte & Touche,Accounting Services,200 Berkeley ST,Boston,MA,2116,42.349778,-71.07332200000002,deloitte  touche,,False,4.0,1,Copley,489.1106219982996
2020-10-14 11:22:00,3/13/25 16:01,2029-03-13 15:49:00,Deloitte Consulting,Consulting Services,200 Berkeley ST,Boston,MA,2116,42.349778,-71.07332200000002,deloitte consulting,,True,5.498630136986302,1,Copley,489.1106219982996
2020-10-14 11:25:00,3/13/25 16:01,2029-03-13 15:42:00,Deloitte Financial Advisory Services,Advisory Services,200 Berkeley ST,Boston,MA,2116,42.349778,-71.07332200000002,deloitte financial advisory services,,True,5.498630136986302,1,Copley,489.1106219982996
2020-10-14 11:24:00,3/13/25 16:01,2029-03-13 15:45:00,Deloitte Services,Admin Services,200 Berkeley ST,Boston,MA,2116,42.349778,-71.07332200000002,deloitte services,,True,5.498630136986302,1,Copley,489.1106219982996
2020-10-16 11:29:00,3/13/25 16:01,2029-03-13 15:46:00,Deloitte Tax,Tax Services,200 Berkeley ST,Boston,MA,2116,42.349778,-71.07332200000002,deloitte tax,,True,5.493150684931507,1,Copley,489.1106219982996
2020-10-14 12:38:00,3/13/25 16:01,2029-03-13 15:44:00,Deloitte Transactions and Business Analytics,Accounting Services,200 Berkeley ST,Boston,MA,2116,42.349778,-71.07332200000002,deloitte transactions and business analytics,,True,5.498630136986302,1,Copley,489.1106219982996
2022-02-25 16:07:00,2/24/26 10:08,2030-02-24 10:05:00,DeLuca's Market,Retail Grocery & Wine Cellar,239 Newbury ST,Boston,MA,2116,42.3498,-71.08244000000002,delucas market,,True,4.131506849315069,2,Copley,495.7772820027841
2020-01-16 14:35:00,,2024-01-16 09:47:00,DENIM LAB,RETAIL,156 Newbury ST,Boston,MA,2116,42.350535,-71.07825600000001,denim lab,,False,4.0,1,Copley,96.77768100198108
2015-07-06 00:00:00,7/19/23 9:31,2027-07-19 12:22:00,DEPENDABLE CLEANERS,RETAIL DRY CLEANERS,110 Newbury ST,Boston,MA,2116,42.351223,-71.075763,dependable cleaners,,True,10.780821917808218,1,Copley,301.1108100000483
2021-08-23 11:41:00,8/12/25 11:19,2029-08-12 10:58:00,DeRosa Center,Medical Office,91 Newbury ST,Boston,MA,2116,42.351809,-71.07499200000001,derosa center,,True,4.641095890410959,1,Copley,451.8884369991166
2023-10-12 13:41:00,,2027-10-12 13:34:00,Dig.,Restaurant,557 Boylston ST,Boston,MA,2116,42.350657,-71.07617299999998,dig,,True,2.504109589041096,2,Copley,192.66647400146945
2022-08-02 11:48:00,,2026-08-02 11:47:00,Dilly Dally Records,Record Label,217 Newton ST,Boston,MA,2116,42.344061,-71.07958300000001,dilly dally records,,True,3.6986301369863015,1,Prudential,402.4440419976331
2024-11-20 12:03:00,,2028-11-20 11:59:00,Diptyque,Retail Fragrances,123 Newbury ST,Boston,MA,2116,42.351452,-71.07655999999997,diptyque,,True,1.3945205479452054,1,Copley,237.9997620030691
2013-09-23 00:00:00,2/6/25 11:32,2029-02-06 11:25:00,Dirty Water Dough Company,Restaurant,222 Newbury ST,Boston,MA,2116,42.349752,-71.08107999999999,dirty water dough company,,True,12.564383561643835,1,Copley,349.9996499989869
2024-10-29 09:44:00,,2028-10-29 09:41:00,Distinct Recruitment,Recruitment Services,501 Boylston ST,Boston,MA,2116,42.351151,-71.074545,distt recruitment,,True,1.4547945205479451,1,Copley,428.4440159998857
2019-05-10 12:11:00,,2023-05-10 11:47:00,DoctorDoctor,Health Clinic,262 Beacon ST,Boston,MA,2116,42.353585,-71.08032700000001,doctordoctor,,False,4.0,1,Copley,665.7771120022695
2021-09-16 12:26:00,8/25/25 15:01,2029-08-25 14:59:00,Dog Eat Cake Pet Bakery,Dog Treats,298 Columbus AV,Boston,MA,2116,42.346526,-71.07405299999999,dog eat cake pet bakery,,True,4.575342465753424,1,Back Bay,277.5552780010979
2021-11-18 14:10:00,10/27/25 13:29,2029-10-27 11:09:00,DONNELLY AND COMPANY,RESIDENTIAL REAL ESTATE,129 Newbury ST,Boston,MA,2116,42.351372,-71.076818,donnelly and company,,True,4.402739726027397,1,Copley,200.4442439992013
2013-09-16 00:00:00,3/10/26 11:41,2030-03-10 11:39:00,DOUBLETREE HOTEL - DOWNTOWN,HOTEL,821 Washington ST,Boston,MA,2116,42.348895,-71.06424500000003,doubletree hotel  downtown,,True,12.583561643835617,1,Tufts Medical Center,121.66654500309151
2023-02-17 11:09:00,,2027-02-17 11:06:00,DOUGHBOYNATAN,Online Retail,399 Boylston ST,Boston,MA,2116,42.351799,-71.07187799999997,doughboynatan,,True,3.1534246575342464,1,Arlington,120.8887679971603
2017-11-20 14:23:00,11/21/25 14:22,2029-11-21 14:20:00,Douglas Elliman Real Estate,Real Estate Brokerage,20 Park PZ,Boston,MA,2116,42.35147,-71.06880999999998,douglas elliman real estate,,True,8.4,1,Arlington,279.44416500185537
2017-06-26 13:09:00,8/3/22 11:46,2026-08-03 11:40:00,Douzo Japanese Restaurant,Restaurant,131 Dartmouth ST,Boston,MA,2116,42.346988,-71.07513499999999,douzo japanese restaurant,,True,8.802739726027397,1,Back Bay,105.99989400080298
2022-01-05 09:58:00,3/23/26 16:43,2030-03-23 16:10:00,Dowling PEO,PEO,131 Dartmouth ST,Boston,MA,2116,42.346988,-71.07513499999999,dowling peo,,True,4.271232876712329,1,Back Bay,105.99989400080298
2022-12-02 12:08:00,,2026-12-02 11:58:00,DOWN UNDER YOGA SCHOOL OF YOGA,YOGA STUDIO,505 Tremont ST,Boston,MA,2116,42.345,-71.07074,down under yoga school of yoga,,True,3.3643835616438356,1,Arlington,783.8881050001271
2019-09-06 16:15:00,,2023-09-06 16:14:00,Downtown Smoke Inc.,Smoke Shop,40 Boylston ST,Boston,MA,2116,42.352226,-71.063916,downtown smoke,,False,4.0,1,Boylston,118.99988099956082
2020-11-25 13:56:00,10/28/24 16:33,2028-10-28 13:26:00,Dr. George Stevens,Dentist office,26 Marlborough ST,Boston,MA,2116,42.354056,-71.07352600000002,dr george stevens,,True,5.383561643835616,1,Arlington,531.8883570016144
2025-07-17 10:07:00,,2029-07-17 10:06:00,Dragana Hair Designer,Hair Salon,207 Newbury ST,Boston,MA,2116,42.350192,-71.08088900000001,dragana hair designer,,True,0.7397260273972602,1,Copley,351.22187100221703
2018-12-11 11:20:00,1/17/23 11:56,2027-01-17 11:33:00,DRB Facility Services,Building Maintenance,4 Copley PL,Boston,MA,2116,42.347278,-71.07767999999999,drb facility services,,True,7.342465753424658,1,Back Bay,224.99977499799533
2019-02-01 10:33:00,,2023-02-01 10:32:00,Drumi,On-line Mattress Sales,31 Saint James AV,Boston,MA,2116,42.350666,-71.07046700000001,drumi,,False,4.0,1,Arlington,184.6664819995617
2022-08-02 13:00:00,,2026-08-02 12:14:00,Drybar,Hair Salon,234 Clarendon ST,Boston,MA,2116,42.351699,-71.07590299999998,drybar,,True,3.6986301369863015,2,Copley,338.44410600210864
2016-07-13 14:31:00,2/25/21 15:00,2025-02-25 12:38:00,Drybar,Hair Salon,234 Clarendon ST,Boston,MA,2116,42.351699,-71.07590299999998,drybar,,False,8.624657534246575,2,Copley,338.44410600210864
2024-12-24 15:21:00,,2028-12-24 15:18:00,Drybar Back Bay,Hair Salon,234 Clarendon ST,Boston,MA,2116,42.351699,-71.07590299999998,drybar back bay,,True,1.3013698630136987,1,Copley,338.44410600210864
2019-07-10 14:06:00,7/14/23 9:26,2027-07-11 00:00:00,DSJ GLOBAL,Staffing Group,200 Clarendon ST,Boston,MA,2116,42.348962,-71.07502399999998,dsj global,,True,6.764383561643836,1,Back Bay,257.2219650019072
2014-08-06 00:00:00,11/14/23 15:28,2027-11-14 11:39:00,DTR MODERN GALLERIES,ART GALLERY,167 Newbury ST,Boston,MA,2116,42.350802,-71.07896599999998,dtr modern galleries,,True,11.695890410958905,1,Copley,205.3331279987004
2015-05-11 00:00:00,5/10/23 15:57,2027-05-10 12:18:00,DUCK TOURS,LAND AND WATER TOURS ON AMPHIBIOUS VEHICLES,4 Copley PL,Boston,MA,2116,42.347278,-71.07767999999999,duck tours,,True,10.934246575342465,1,Back Bay,224.99977499799533
2023-01-20 16:03:00,,2027-01-20 15:07:00,Dunkin Donuts,Quick Service Retail,8 Park PZ,Boston,MA,2116,42.351214,-71.06642599999998,dunkin donuts,,True,3.23013698630137,17,Boylston,340.1107709971112
2014-06-30 00:00:00,6/27/18 14:54,2022-06-27 12:14:00,DUNKIN DONUTS,QUICK SERVICE RETAIL,8 Park PZ,Boston,MA,2116,42.351214,-71.06642599999998,dunkin donuts,,False,7.997260273972603,17,Boylston,340.1107709971112
2014-06-30 00:00:00,6/27/18 14:54,2022-06-27 13:37:00,DUNKIN DONUTS,QUICK SERVICE RETAIL,430 Stuart ST,Boston,MA,2116,42.348532,-71.075085,dunkin donuts,,False,7.997260273972603,17,Back Bay,202.66646399990665
2025-08-01 12:27:00,,2029-08-01 11:34:00,DW Ventures,Medical Stay-Short Term Rental,189 Warren AV,Boston,MA,2116,42.343838,-71.07686000000001,dw ventures,,True,0.6986301369863014,1,Back Bay,516.1105950011854
2022-02-22 15:28:00,,2026-02-22 15:27:00,E MARKET,Convenience Store,4 Park PZ,Boston,MA,2116,42.35229,-71.06709899999998,e market,,False,4.0,1,Boylston,295.3330379972669
2021-05-17 15:10:00,4/24/25 16:38,2029-04-24 12:00:00,East Coast Ivy,Women's Clothing & Accessories boutique,121 Charles ST,Boston,MA,2116,42.349197,-71.06667099999999,east coast ivy,,True,4.909589041095891,1,Tufts Medical Center,357.66630899857824
2023-11-06 12:00:00,,2027-11-06 11:58:00,East West Art,Art & Jewelry Sales,150 Newbury ST,Boston,MA,2116,42.350574,-71.07798300000002,east west art,,True,2.4356164383561643,1,Copley,85.44435899743634
2014-07-21 00:00:00,7/19/18 11:37,2022-07-19 10:57:00,EASTERN BANK,BANKING/FINANCIAL SERVICES,155 Dartmouth ST,Boston,MA,2116,42.348137,-71.07610899999997,eastern bank,,False,8.0,2,Back Bay,129.88875899733276
